19520729,法律|政令,昭和二十七年法律第二百四十五号,警察官の職務に協力援助した者の災害給付に関する法律
19520731,法律|政令,昭和二十七年法律第二百五十二号,内閣法制局設置法
19520731,法律|政令,昭和二十七年法律第二百六十六号,防衛省の職員の給与等に関する法律
19520731,法律|政令,昭和二十七年法律第二百八十九号,地方公営企業等の労働関係に関する法律
19520731,法律|政令,昭和二十七年法律第二百八十六号,法廷等の秩序維持に関する法律
19520801,法律|政令,昭和二十七年法律第二百九十二号,地方公営企業法
19520805,法律|政令,昭和二十七年法律第二百九十九号,輸出入取引法
19520808,法律|政令,昭和二十七年法律第三百二号,連合国及び連合国民の著作権の特例に関する法律
19520808,法律|政令,昭和二十七年法律第三百三号,義務教育費国庫負担法
19520814,法律|政令,昭和二十七年法律第三百五号,日本赤十字社法
19520818,法律|政令,昭和二十七年法律第三百十号,地方制度調査会設置法
19521226,法律|政令,昭和二十七年法律第三百三十七号,国際連合の決議に基く民生事業のため必要な物品の無償譲渡に関する法律
19521227,法律|政令,昭和二十七年法律第三百四十六号,中小漁業融資保証法
19521229,法律|政令,昭和二十七年法律第三百五十六号,飼料需給安定法
19521229,法律|政令,昭和二十七年法律第三百五十八号,農山漁村電気導入促進法
19530105,法律|政令,昭和二十八年法律第一号,外航船舶建造融資利子補給臨時措置法
19530228,法律|政令,昭和二十八年法律第六号,酒税法
19530228,法律|政令,昭和二十八年法律第七号,酒税の保全及び酒類業組合等に関する法律
19530317,法律|政令,昭和二十八年法律第十四号,麻薬及び向精神薬取締法
19530401,法律|政令,昭和二十八年法律第三十三号,海上保安官に協力援助した者等の災害給付に関する法律
19530411,法律|政令,昭和二十八年法律第三十五号,飼料の安全性の確保及び品質の改善に関する法律
19530704,法律|政令,昭和二十八年法律第五十一号,国際復興開発銀行等からの外資の受入に関する特別措置に関する法律
19530707,法律|政令,昭和二十八年法律第五十二号,国会における各会派に対する立法事務費の交付に関する法律
19530715,法律|政令,昭和二十八年法律第六十二号,金管理法
19530717,法律|政令,昭和二十八年法律第六十三号,産業労働者住宅資金融通法
19530717,法律|政令,昭和二十八年法律第六十四号,北海道防寒住宅建設等促進法
19530720,法律|政令,昭和二十八年法律第六十六号,航空機抵当法
19530721,法律|政令,昭和二十八年法律第六十八号,逃亡犯罪人引渡法
19530722,法律|政令,昭和二十八年法律第七十二号,離島振興法
19530725,法律|政令,昭和二十八年法律第八十三号,地方青少年問題協議会法
19530727,法律|政令,昭和二十八年法律第八十七号,消防施設強化促進法
19530731,法律|政令,昭和二十八年法律第九十六号,有線電気通信法
19530731,法律|政令,昭和二十八年法律第九十八号,有線電気通信法及び公衆電気通信法施行法　抄
19530801,法律|政令,昭和二十八年法律第百十四号,と畜場法
19530801,法律|政令,昭和二十八年法律第百四十五号,武器等製造法
19530801,法律|政令,昭和二十八年法律第百四十九号,臨時船舶建造調整法
19530801,法律|政令,昭和二十八年法律第百五十六号,元南西諸島官公署職員等の身分、恩給等の特別措置に関する法律
19530801,法律|政令,昭和二十八年法律第百五十七号,昭和二十七年十月三十一日以前に給与事由の生じた恩給等の年額の改定に関する法律
19530801,法律|政令,昭和二十八年法律第百五十九号,昭和二十三年六月三十日以前に給付事由の生じた国家公務員共済組合法等の規定による年金の特別措置に関する法律
19530801,法律|政令,昭和二十八年法律第百六十号,昭和二十七年度における給与の改訂に伴う国家公務員共済組合法等の規定による年金の額の改定に関する法律
19530801,法律|政令,昭和二十八年法律第百六十一号,未帰還者留守家族等援護法
19530801,法律|政令,昭和二十八年法律第百四十三号,商工会議所法
19530805,法律|政令,昭和二十八年法律第百七十号,港湾整備促進法
19530805,法律|政令,昭和二十八年法律第百六十九号,鉄道軌道整備法
19530807,法律|政令,昭和二十八年法律第百七十一号,電気事業及び石炭鉱業における争議行為の方法の規制に関する法律
19530808,法律|政令,昭和二十八年法律第百八十二号,国家公務員退職手当法
19530808,法律|政令,昭和二十八年法律第百八十五号,学校図書館法
19530808,法律|政令,昭和二十八年法律第百八十六号,理科教育振興法
19530810,法律|政令,昭和二十八年法律第百九十六号,信用保証協会法
19530812,法律|政令,昭和二十八年法律第二百号,一般財団法人日本遺族会に対する国有財産の無償貸付け等に関する法律
19530814,法律|政令,昭和二十八年法律第二百六号,社会保険審査官及び社会保険審査会法
19530817,法律|政令,昭和二十八年法律第二百二十四号,財団法人労働科学研究所に対する国有財産の譲与に関する法律
19530817,法律|政令,昭和二十八年法律第二百二十七号,労働金庫法
19530818,法律|政令,昭和二十八年法律第二百三十六号,国の援助等を必要とする帰国者に関する領事官の職務等に関する法律
19530818,法律|政令,昭和二十八年法律第二百三十八号,高等学校の定時制教育及び通信教育振興法
19530821,法律|政令,昭和二十八年法律第二百四十五号,私立学校教職員共済法
19530825,法律|政令,昭和二十八年法律第二百四十六号,日本国に駐留するアメリカ合衆国軍隊等の行為による特別損失の補償に関する法律
19530827,法律|政令,昭和二十八年法律第二百四十七号,公立学校施設災害復旧費国庫負担法
19530827,法律|政令,昭和二十八年法律第二百五十三号,久六島周辺における漁業についての漁業法の特例に関する法律
19531112,法律|政令,昭和二十八年法律第二百六十五号,日本国における国際連合の軍隊に対する刑事裁判権の行使に関する議定書の実施に伴う刑事特別法
19531116,法律|政令,昭和二十八年法律第二百六十七号,奄美群島の復帰に伴う法令の適用の暫定措置等に関する法律
19540331,法律|政令,昭和二十九年法律第三十六号,国税収納金整理資金に関する法律
19540331,法律|政令,昭和二十九年法律第五十一号,ガス事業法
19540402,法律|政令,昭和二十九年法律第六十一号,関税法
19540406,法律|政令,昭和二十九年法律第六十四号,刑事訴訟法第百九十四条に基く懲戒処分に関する法律
19540410,法律|政令,昭和二十九年法律第六十六号,日本銀行券預入令等を廃止する法律
19540422,法律|政令,昭和二十九年法律第七十一号,あへん法
19540510,法律|政令,昭和二十九年法律第九十一号,株式会社日本政策金融公庫が行う恩給担保金融に関する法律
19540515,法律|政令,昭和二十九年法律第九十七号,建設機械抵当法
19540515,法律|政令,昭和二十九年法律第百号,利息制限法
19540515,法律|政令,昭和二十九年法律第百八号,軍事郵便貯金等特別処理法
19540517,法律|政令,昭和二十九年法律第百九号,国の所有に属する自動車等の交換に関する法律
19540517,法律|政令,昭和二十九年法律第百十号,株式会社以外の法人の再評価積立金の資本組入に関する法律
19540518,法律|政令,昭和二十九年法律第百十二号,日本国とアメリカ合衆国との間の相互防衛援助協定の実施に伴う関税法等の臨時特例に関する法律
19540518,法律|政令,昭和二十九年法律第百十三号,交通事件即決裁判手続法
19540519,法律|政令,昭和二十九年法律第百十五号,厚生年金保険法
19540520,法律|政令,昭和二十九年法律第百十九号,土地区画整理法
19540520,法律|政令,昭和二十九年法律第百二十号,土地区画整理法施行法　抄
19540601,法律|政令,昭和二十九年法律第百四十三号,へき地教育振興法
19540601,法律|政令,昭和二十九年法律第百四十四号,特別支援学校への就学奨励に関する法律
19540601,法律|政令,昭和二十九年法律第百四十八号,日本国における国際連合の軍隊の地位に関する協定の実施に伴う土地等の使用及び漁船の操業制限等に関する法律
19540601,法律|政令,昭和二十九年法律第百四十九号,日本国における国際連合の軍隊の地位に関する協定の実施に伴う所得税法等の臨時特例に関する法律
19540601,法律|政令,昭和二十九年法律第百五十号,国際連合の軍隊に関する民事特別法の適用に関する法律
19540601,法律|政令,昭和二十九年法律第百五十一号,日本国における国際連合の軍隊の地位に関する協定の実施に伴う刑事特別法
19540602,法律|政令,昭和二十九年法律第百五十四号,輸出水産業の振興に関する法律
19540603,法律|政令,昭和二十九年法律第百五十七号,義務教育諸学校における教育の政治的中立の確保に関する臨時措置法
19540603,法律|政令,昭和二十九年法律第百六十号,学校給食法
19540608,法律|政令,昭和二十九年法律第百六十二号,警察法
19540609,法律|政令,昭和二十九年法律第百六十四号,防衛省設置法
19540609,法律|政令,昭和二十九年法律第百六十五号,自衛隊法
19540609,法律|政令,昭和二十九年法律第百六十六号,日米相互防衛援助協定等に伴う秘密保護法
19540614,法律|政令,昭和二十九年法律第百八十二号,酪農及び肉用牛生産の振興に関する法律
19540621,法律|政令,昭和二十九年法律第百八十八号,日本国における国際連合の軍隊の地位に関する協定の実施に伴う地方税法の臨時特例に関する法律
19540621,法律|政令,昭和二十九年法律第百八十九号,奄美群島振興開発特別措置法
19540623,法律|政令,昭和二十九年法律第百九十四号,遺産、相続及び贈与に対する租税に関する二重課税の回避及び脱税の防止のための日本国とアメリカ合衆国との間の条約の実施に伴う相続税法の特例等に関する法律
19540623,法律|政令,昭和二十九年法律第百九十五号,出資の受入れ、預り金及び金利等の取締りに関する法律
19540701,法律|政令,昭和二十九年法律第二百五号,日本中央競馬会法
19541220,法律|政令,昭和二十九年法律第二百二十七号,国有の炭鉱医療施設の譲渡及び貸付に関する特例法
19550428,法律|政令,昭和三十三年法律第九十九号,農林漁業団体職員共済組合法
19550630,法律|政令,昭和三十年法律第三十七号,輸入品に対する内国消費税の徴収等に関する法律
19550711,法律|政令,昭和三十年法律第六十三号,住宅融資保険法
19550715,法律|政令,昭和三十年法律第六十八号,昭和二十七年九月三十日以前に給与事由の生じた旧財団法人私学恩給財団の年金の特別措置に関する法律
19550722,法律|政令,昭和三十年法律第八十号,財団法人日本海員会館に対する国有の財産の譲与に関する法律
19550725,法律|政令,昭和三十年法律第八十五号,教育公務員特例法附則第二条の規定の適用を受ける公立学校職員等について学校看護婦としての在職を準教育職員としての在職とみなすことに関する法律
19550729,法律|政令,昭和三十年法律第九十七号,自動車損害賠償保障法
19550730,法律|政令,昭和三十年法律第百四号,地方揮発油税法
19550801,法律|政令,昭和三十年法律第百十三号,地方揮発油譲与税法
19550805,法律|政令,昭和三十年法律第百二十五号,女子教職員の出産に際しての補助教職員の確保に関する法律
19550805,法律|政令,昭和三十年法律第百三十六号,天災による被害農林漁業者等に対する資金の融通に関する暫定措置法
19550816,法律|政令,昭和三十年法律第百六十八号,歯科技工士法
19550827,法律|政令,昭和三十年法律第百七十九号,補助金等に係る予算の執行の適正化に関する法律
19550827,法律|政令,昭和三十年法律第百八十号,養蜂振興法
19551219,法律|政令,昭和三十年法律第百八十八号,原子力委員会設置法
19551219,法律|政令,昭和三十年法律第百八十六号,原子力基本法
19560314,法律|政令,昭和三十一年法律第七号,道路整備特別措置法
19560324,法律|政令,昭和三十一年法律第二十七号,日本学士院法
19560330,法律|政令,昭和三十一年法律第四十号,就学困難な児童及び生徒に係る就学奨励についての国の援助に関する法律
19560414,法律|政令,昭和三十一年法律第七十二号,積雪寒冷特別地域における道路交通の確保に関する特別措置法
19560420,法律|政令,昭和三十一年法律第七十九号,都市公園法
19560420,法律|政令,昭和三十一年法律第八十号,空港法
19560424,法律|政令,昭和三十一年法律第八十二号,国有資産等所在市町村交付金法
19560426,法律|政令,昭和三十一年法律第八十三号,首都圏整備法
19560428,法律|政令,昭和三十一年法律第八十六号,万国著作権条約の実施に伴う著作権法の特例に関する法律
19560512,法律|政令,昭和三十一年法律第百一号,海岸法
19560512,法律|政令,昭和三十一年法律第百二号,農業改良資金融通法
19560521,法律|政令,昭和三十一年法律第百七号,消防団員等公務災害補償等責任共済等に関する法律
19560522,法律|政令,昭和三十一年法律第百十三号,物品管理法
19560522,法律|政令,昭和三十一年法律第百十四号,国の債権の管理等に関する法律
19560524,法律|政令,昭和三十一年法律第百十八号,売春防止法
19560601,法律|政令,昭和三十一年法律第百二十号,下請代金支払遅延等防止法
19560601,法律|政令,昭和三十一年法律第百二十一号,倉庫業法
19560601,法律|政令,昭和三十一年法律第百二十三号,家畜取引法
19560604,法律|政令,昭和三十一年法律第百二十六号,労働保険審査官及び労働保険審査会法
19560606,法律|政令,昭和三十一年法律第百三十二号,国家公務員共済組合法第九十条の規定による公務傷病年金等の額の改定に関する法律
19560606,法律|政令,昭和三十一年法律第百三十三号,昭和二十三年六月三十日以前に給付事由の生じた国家公務員共済組合法等の規定による年金の額の改定に関する法律
19560608,法律|政令,昭和三十一年法律第百三十八号,接収不動産に関する借地借家臨時処理法
19560611,法律|政令,昭和三十一年法律第百四十六号,工業用水法
19560613,法律|政令,昭和三十一年法律第百四十九号,昭和二十三年六月三十日以前に給与事由の生じた恩給等の年額の改定に関する法律
19560620,法律|政令,昭和三十一年法律第百五十七号,夜間課程を置く高等学校における学校給食に関する法律
19560625,法律|政令,昭和三十一年法律第百六十号,安全な血液製剤の安定供給の確保等に関する法律
19560630,法律|政令,昭和三十一年法律第百六十二号,地方教育行政の組織及び運営に関する法律
19560702,法律|政令,昭和三十一年法律第百六十七号,国際金融公社への加盟に伴う措置に関する法律
19561220,法律|政令,昭和三十一年法律第百七十七号,旧軍人等の遺族に対する恩給等の特例に関する法律
19570330,法律|政令,昭和三十二年法律第十八号,私立大学の研究設備に対する国の補助に関する法律
19570331,法律|政令,昭和三十二年法律第二十六号,租税特別措置法
19570331,法律|政令,昭和三十二年法律第三十五号,特定多目的ダム法
19570331,法律|政令,昭和三十二年法律第三十七号,とん税法
19570331,法律|政令,昭和三十二年法律第三十八号,特別とん税法
19570401,法律|政令,昭和三十二年法律第四十八号,国際学会等への加入に伴う分担金の債務負担に関する法律
19570406,法律|政令,昭和三十二年法律第五十五号,揮発油税法
19570415,法律|政令,昭和三十二年法律第六十五号,公衆衛生修学資金貸与法
19570416,法律|政令,昭和三十二年法律第六十八号,国土開発幹線自動車道建設法
19570424,法律|政令,昭和三十二年法律第七十七号,特別とん譲与税法
19570425,法律|政令,昭和三十二年法律第七十九号,高速自動車国道法
19570502,法律|政令,昭和三十二年法律第九十四号,滞納処分と強制執行等との手続の調整に関する法律
19570516,法律|政令,昭和三十二年法律第百四号,国有提供施設等所在市町村助成交付金に関する法律
19570516,法律|政令,昭和三十二年法律第百六号,駐車場法
19570517,法律|政令,昭和三十二年法律第百九号,引揚者給付金等支給法
19570520,法律|政令,昭和三十二年法律第百十五号,国の庁舎等の使用調整等に関する特別措置法
19570520,法律|政令,昭和三十二年法律第百十七号,公立の学校の事務職員の休職の特例に関する法律
19570520,法律|政令,昭和三十二年法律第百十八号,特別支援学校の幼稚部及び高等部における学校給食に関する法律
19570527,法律|政令,昭和三十二年法律第百三十五号,準備預金制度に関する法律
19570527,法律|政令,昭和三十二年法律第百三十六号,預金等に係る不当契約の取締に関する法律
19570531,法律|政令,昭和三十二年法律第百四十三号,公立学校の学校医、学校歯科医及び学校薬剤師の公務災害補償に関する法律
19570531,法律|政令,昭和三十二年法律第百四十五号,農業、水産、工業又は商船に係る産業教育に従事する公立の高等学校の教員及び実習助手に対する産業教育手当の支給に関する法律
19570601,法律|政令,昭和三十二年法律第百六十一号,自然公園法
19570601,法律|政令,昭和三十二年法律第百六十二号,内航海運組合法
19570603,法律|政令,昭和三十二年法律第百六十三号,美容師法
19570603,法律|政令,昭和三十二年法律第百六十四号,生活衛生関係営業の運営の適正化及び振興に関する法律
19570610,法律|政令,昭和三十二年法律第百六十六号,核原料物質、核燃料物質及び原子炉の規制に関する法律
19570610,法律|政令,昭和三十二年法律第百六十七号,放射性同位元素等の規制に関する法律
19570613,法律|政令,昭和三十二年法律第百七十二号,国際海上物品運送法
19570615,法律|政令,昭和三十二年法律第百七十七号,水道法
19571125,法律|政令,昭和三十二年法律第百八十五号,中小企業団体の組織に関する法律
19580310,法律|政令,昭和三十三年法律第六号,銃砲刀剣類所持等取締法
19580325,法律|政令,昭和三十三年法律第十七号,婦人補導院法
19580331,法律|政令,昭和三十三年法律第三十号,地すべり等防止法
19580331,法律|政令,昭和三十三年法律第三十四号,道路整備事業に係る国の財政上の特別措置に関する法律
19580410,法律|政令,昭和三十三年法律第五十六号,学校保健安全法
19580415,法律|政令,昭和三十三年法律第五十七号,分収林特別措置法
19580422,法律|政令,昭和三十三年法律第七十二号,台風常襲地帯における災害の防除に関する特別措置法
19580423,法律|政令,昭和三十三年法律第七十六号,臨床検査技師等に関する法律
19580424,法律|政令,昭和三十三年法律第七十九号,下水道法
19580425,法律|政令,昭和三十三年法律第八十一号,義務教育諸学校等の施設費の国庫負担等に関する法律
19580425,法律|政令,昭和三十三年法律第八十四号,工業用水道事業法
19580428,法律|政令,昭和三十三年法律第九十八号,首都圏の近郊整備地帯及び都市開発区域の整備に関する法律
19580430,法律|政令,昭和三十三年法律第百六号,企業担保法
19580430,法律|政令,昭和三十三年法律第百九号,証人等の被害についての給付に関する法律
19580501,法律|政令,昭和三十三年法律第百十六号,公立義務教育諸学校の学級編制及び教職員定数の標準に関する法律
19580501,法律|政令,昭和三十三年法律第百二十六号,旧令による共済組合等からの年金受給者のための特別措置法等の規定による年金の額の改定に関する法律
19580501,法律|政令,昭和三十三年法律第百二十八号,国家公務員共済組合法
19580501,法律|政令,昭和三十三年法律第百二十九号,国家公務員共済組合法の長期給付に関する施行法
19580502,法律|政令,昭和三十三年法律第百三十四号,水洗炭業に関する法律
19580502,法律|政令,昭和三十三年法律第百三十五号,たばこ耕作組合法
19580506,法律|政令,昭和三十三年法律第百三十八号,電話加入権質に関する臨時特例法
19580510,法律|政令,昭和三十三年法律第百五十号,航空機工業振興法
19580510,法律|政令,昭和三十三年法律第百四十七号,調理師法
19580517,法律|政令,昭和三十三年法律第百五十八号,駐留軍関係離職者等臨時措置法
19580521,法律|政令,昭和三十三年法律第百六十二号,放射線障害防止の技術的基準に関する法律
19581220,法律|政令,昭和三十三年法律第百七十八号,産業投資特別会計の貸付の財源に充てるための外貨債の発行に関する法律
19581227,法律|政令,昭和三十三年法律第百九十二号,国民健康保険法
19581227,法律|政令,昭和三十三年法律第百九十三号,国民健康保険法施行法　抄
19590303,法律|政令,昭和三十四年法律第七号,未帰還者に関する特別措置法
19590320,法律|政令,昭和三十四年法律第二十四号,工場立地法
19590330,法律|政令,昭和三十四年法律第六十七号,特定港湾施設整備特別措置法
19590401,法律|政令,昭和三十四年法律第九十一号,北海道寒冷地畑作営農改善資金融通臨時措置法
19590413,法律|政令,昭和三十四年法律第百二十一号,特許法
19590413,法律|政令,昭和三十四年法律第百二十二号,特許法施行法
19590413,法律|政令,昭和三十四年法律第百二十三号,実用新案法
19590413,法律|政令,昭和三十四年法律第百二十四号,実用新案法施行法
19590413,法律|政令,昭和三十四年法律第百二十五号,意匠法
19590413,法律|政令,昭和三十四年法律第百二十六号,意匠法施行法
19590413,法律|政令,昭和三十四年法律第百二十七号,商標法
19590413,法律|政令,昭和三十四年法律第百二十八号,商標法施行法
19590415,法律|政令,昭和三十四年法律第百三十五号,接収貴金属等の処理に関する法律
19590415,法律|政令,昭和三十四年法律第百三十六号,自動車ターミナル法
19590415,法律|政令,昭和三十四年法律第百三十七号,最低賃金法
19590416,法律|政令,昭和三十四年法律第百四十一号,国民年金法
19590420,法律|政令,昭和三十四年法律第百四十七号,国税徴収法
19590423,法律|政令,昭和三十四年法律第百五十五号,小売商業調整特別措置法
19590509,法律|政令,昭和三十四年法律第百六十号,中小企業退職金共済法
19590515,法律|政令,昭和三十四年法律第百六十五号,連合国財産の返還等に伴う損失の処理等に関する法律
19591211,法律|政令,昭和三十四年法律第百九十四号,核燃料物質の加工の請負に伴う外国人等の責任の免除等に関する法律
19600331,法律|政令,昭和三十五年法律第二十三号,経済及び技術協力のため必要な物品等の外国政府等に対する譲与等に関する法律
19600331,法律|政令,昭和三十五年法律第三十号,じん肺法
19600331,法律|政令,昭和三十五年法律第三十六号,関税暫定措置法
19600331,法律|政令,昭和三十五年法律第三十七号,知的障害者福祉法
19600401,法律|政令,昭和三十五年法律第四十九号,養鶏振興法
19600517,法律|政令,昭和三十五年法律第八十四号,住宅地区改良法
19600520,法律|政令,昭和三十五年法律第八十九号,商工会法
19600623,法律|政令,昭和三十五年法律第百号,裁判官の災害補償に関する法律
19600625,法律|政令,昭和三十五年法律第百五号,道路交通法
19600725,法律|政令,昭和三十五年法律第百二十三号,障害者の雇用の促進等に関する法律
19600801,法律|政令,昭和三十五年法律第百三十九号,電気工事士法
19600810,法律|政令,昭和三十五年法律第百四十五号,医薬品、医療機器等の品質、有効性及び安全性の確保等に関する法律
19600810,法律|政令,昭和三十五年法律第百四十六号,薬剤師法
19601222,法律|政令,昭和三十五年法律第百五十三号,国際開発協会への加盟に伴う措置に関する法律
19610330,法律|政令,昭和三十六年法律第十五号,果樹農業振興特別措置法
19610331,法律|政令,昭和三十六年法律第二十三号,矯正医官修学資金貸与法
19610331,法律|政令,昭和三十六年法律第四十八号,農業協同組合合併助成法
19610506,法律|政令,昭和三十六年法律第八十一号,技術研究組合法
19610601,法律|政令,昭和三十六年法律第百三号,酒に酔つて公衆に迷惑をかける行為の防止等に関する法律
19610602,法律|政令,昭和三十六年法律第百十二号,後進地域の開発に関する公共事業に係る国の負担割合の特例に関する法律
19610608,法律|政令,昭和三十六年法律第百十九号,選挙制度審議会設置法
19610615,法律|政令,昭和三十六年法律第百三十八号,オリンピック東京大会の準備等のために必要な特別措置に関する法律　抄
19610617,法律|政令,昭和三十六年法律第百四十七号,原子力損害の賠償に関する法律
19610617,法律|政令,昭和三十六年法律第百四十八号,原子力損害賠償補償契約に関する法律
19610617,法律|政令,昭和三十六年法律第百五十号,公共用地の取得に関する特別措置法
19610619,法律|政令,昭和三十六年法律第百五十五号,社会福祉施設職員等退職手当共済法
19610701,法律|政令,昭和三十六年法律第百五十九号,割賦販売法
19611030,法律|政令,昭和三十六年法律第百六十二号,北方地域旧漁業権者等に対する特別措置に関する法律
19611101,法律|政令,昭和三十六年法律第百八十三号,畜産経営の安定に関する法律
19611106,法律|政令,昭和三十六年法律第百八十八号,公立高等学校の適正配置及び教職員定数の標準等に関する法律
19611107,法律|政令,昭和三十六年法律第百九十一号,宅地造成等規制法
19611107,法律|政令,昭和三十六年法律第百九十五号,踏切道改良促進法
19611109,法律|政令,昭和三十六年法律第百九十九号,特殊海事損害の賠償の請求に関する特別措置法
19611110,法律|政令,昭和三十六年法律第二百二号,農業近代化資金融通法
19611110,法律|政令,昭和三十六年法律第二百四号,農業信用保証保険法
19611111,法律|政令,昭和三十六年法律第二百十五号,連合国占領軍等の行為等による被害者等に対する給付金の支給に関する法律
19611113,法律|政令,昭和三十六年法律第二百十六号,低開発地域工業開発促進法
19611113,法律|政令,昭和三十六年法律第二百十七号,水資源開発促進法
19611115,法律|政令,昭和三十六年法律第二百二十三号,災害対策基本法
19611116,法律|政令,昭和三十六年法律第二百三十四号,電気用品安全法
19611129,法律|政令,昭和三十六年法律第二百三十八号,児童扶養手当法
19620331,法律|政令,昭和三十七年法律第六十号,義務教育諸学校の教科用図書の無償に関する法律
19620402,法律|政令,昭和三十七年法律第六十六号,国税通則法
19620404,法律|政令,昭和三十七年法律第六十九号,建物の区分所有等に関する法律
19620405,法律|政令,昭和三十七年法律第七十三号,豪雪地帯対策特別措置法
19620425,法律|政令,昭和三十七年法律第八十八号,辺地に係る公共的施設の総合整備のための財政上の特別措置等に関する法律
19620501,法律|政令,昭和三十七年法律第百号,建築物用地下水の採取の規制に関する法律
19620504,法律|政令,昭和三十七年法律第百四号,家庭用品品質表示法
19620510,法律|政令,昭和三十七年法律第百十六号,昭和三十七年度における旧令による共済組合等からの年金受給者のための特別措置法等の規定による年金の額の改定に関する法律
19620510,法律|政令,昭和三十七年法律第百十九号,住居表示に関する法律
19620515,法律|政令,昭和三十七年法律第百三十四号,不当景品類及び不当表示防止法
19620516,法律|政令,昭和三十七年法律第百三十九号,行政事件訴訟法
19620517,法律|政令,昭和三十七年法律第百四十一号,商店街振興組合法
19620518,法律|政令,昭和三十七年法律第百四十二号,都市の美観風致を維持するための樹木の保存に関する法律
19620519,法律|政令,昭和三十七年法律第百四十三号,国土調査促進特別措置法
19620525,法律|政令,昭和三十七年法律第百四十四号,外国居住者等の所得に対する相互主義による所得税等の非課税等に関する法律
19620601,法律|政令,昭和三十七年法律第百四十五号,自動車の保管場所の確保等に関する法律
19620906,法律|政令,昭和三十七年法律第百五十号,激甚災害に対処するための特別の財政援助等に関する法律
19620908,法律|政令,昭和三十七年法律第百五十二号,地方公務員等共済組合法
19620908,法律|政令,昭和三十七年法律第百五十三号,地方公務員等共済組合法の長期給付等に関する施行法
19630330,法律|政令,昭和三十八年法律第五十六号,森林組合合併助成法
19630331,法律|政令,昭和三十八年法律第六十一号,戦没者等の妻に対する特別給付金支給法
19630331,法律|政令,昭和三十八年法律第六十三号,外貨公債の発行に関する法律
19630401,法律|政令,昭和三十八年法律第八十一号,共同溝の整備等に関する特別措置法
19630610,法律|政令,昭和三十八年法律第百一号,中小企業投資育成株式会社法
19630709,法律|政令,昭和三十八年法律第百二十五号,商業登記法
19630709,法律|政令,昭和三十八年法律第百二十六号,商業登記法の施行に伴う関係法令の整理等に関する法律　抄
19630710,法律|政令,昭和三十八年法律第百二十九号,近畿圏整備法
19630710,法律|政令,昭和三十八年法律第百三十号,明治三十二年発行の英貨公債を償還する等のため発行する外貨公債に関する特別措置法
19630711,法律|政令,昭和三十八年法律第百三十三号,老人福祉法
19630711,法律|政令,昭和三十八年法律第百三十四号,新住宅市街地開発法
19630712,法律|政令,昭和三十八年法律第百三十七号,豪雪に際して地方公共団体が行なう公共の施設の除雪事業に要する費用の補助に関する特別措置法
19630712,法律|政令,昭和三十八年法律第百三十八号,刑事事件における第三者所有物の没収手続に関する応急措置法
19630715,法律|政令,昭和三十八年法律第百四十七号,中小企業支援法
19630716,法律|政令,昭和三十八年法律第百五十二号,不動産の鑑定評価に関する法律
19630720,法律|政令,昭和三十八年法律第百五十四号,中小企業基本法
19630803,法律|政令,昭和三十八年法律第百六十八号,戦傷病者特別援護法
19631221,法律|政令,昭和三十八年法律第百八十二号,義務教育諸学校の教科用図書の無償措置に関する法律
19640520,法律|政令,昭和三十九年法律第八十三号,国事行為の臨時代行に関する法律
19640610,法律|政令,昭和三十九年法律第百号,遺言の方式の準拠法に関する法律
19640615,法律|政令,昭和三十九年法律第百一号,自家用自動車の一時輸入に関する通関条約の実施に伴う関税法等の特例に関する法律
19640618,法律|政令,昭和三十九年法律第百六号,大規模な公有水面の埋立てに伴う村の設置に係る地方自治法等の特例に関する法律
19640618,法律|政令,昭和三十九年法律第百九号,道路交通に関する条約の実施に伴う道路運送車両法の特例等に関する法律
19640622,法律|政令,昭和三十九年法律第百十一号,新幹線鉄道における列車運行の安全を妨げる行為の処罰に関する特例法
19640629,法律|政令,昭和三十九年法律第百十八号,労働災害防止団体法
19640630,法律|政令,昭和三十九年法律第百二十三号,公認会計士特例試験等に関する法律　抄
19640701,法律|政令,昭和三十九年法律第百二十九号,母子及び父子並びに寡婦福祉法
19640702,法律|政令,昭和三十九年法律第百三十四号,特別児童扶養手当等の支給に関する法律
19640703,法律|政令,昭和三十九年法律第百四十五号,近畿圏の近郊整備区域及び都市開発区域の整備及び開発に関する法律
19640704,法律|政令,昭和三十九年法律第百五十号,日本電気計器検定所法
19640707,法律|政令,昭和三十九年法律第百五十五号,保健所において執行される事業等に伴う経理事務の合理化に関する特別措置法
19640708,法律|政令,昭和三十九年法律第百五十八号,漁業災害補償法
19640709,法律|政令,昭和三十九年法律第百六十一号,森林・林業基本法
19640710,法律|政令,昭和三十九年法律第百六十七号,河川法
19640710,法律|政令,昭和三十九年法律第百六十八号,河川法施行法　抄
19640711,法律|政令,昭和三十九年法律第百七十号,電気事業法
19650331,法律|政令,昭和四十年法律第三十三号,所得税法
19650331,法律|政令,昭和四十年法律第三十四号,法人税法
19650401,法律|政令,昭和四十年法律第三十八号,地方行政連絡会議法
19650511,法律|政令,昭和四十年法律第六十四号,山村振興法
19650526,法律|政令,昭和四十年法律第八十五号,閉鎖機関令等の規定によつてされた信託の処理に関する法律
19650601,法律|政令,昭和四十年法律第百号,戦没者等の遺族に対する特別弔慰金支給法
19650601,法律|政令,昭和四十年法律第百一号,昭和四十年度における旧令による共済組合等からの年金受給者のための特別措置法等の規定による年金の額の改定に関する法律
